"Species","Tree_Type","Tree_Count","size_class","Site_ID","Plot_ID","Country","Organization_Name","SiteType","Plot_Type","Plot_Size","tree_index","main_index","_parent_table_name","origin_table","Plot_Permanence","Resample_Main_Plot","Resample_3x3_Subplot","PlantingPattern","Timeframe"
"Alangium javanicum","Present",1,"1 - 9.9cm","211","Plot No. 009","Philippines","CI Philippines","Restoration","Restoration","3x3",244,291,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Trees planted with a 3m by 2m spacing","Y0"
"Terminalia calamansanai","Present",1,"1 - 9.9cm","211","Plot No. 010","Philippines","CI Philippines","Restoration","Restoration","3x3",245,292,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Trees were planted with a 3m by 2 m spacing","Y0"
"Canarium asperum","Present",1,"1 - 9.9cm","211","Plot No. 010","Philippines","CI Philippines","Restoration","Restoration","3x3",246,292,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Trees were planted with a 3m by 2 m spacing","Y0"
"Macaranga tanarius","Present",2,"1 - 9.9cm","211","Plot No. 010","Philippines","CI Philippines","Restoration","Restoration","3x3",247,292,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Trees were planted with a 3m by 2 m spacing","Y0"
"Fig","naturally_regenerating",1,"1 - 9.9cm","180","M23","Malawi","Wells for Zoe","Restoration","Restoration","3x3",248,293,"main","Nested_3x3_within_30x30_2","Randomized","0","0","2m by 2m","Y0"
"Alstonia scholaris (L.)","Present",1,"1 - 9.9cm","211","Plot No. 011","Philippines","CI Philippines","Restoration","Restoration","3x3",249,294,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Tree planted with 3m by 2m spacing","Y0"
"Neonauclea formicaria","Present",1,"1 - 9.9cm","211","Plot No. 011","Philippines","CI Philippines","Restoration","Restoration","3x3",250,294,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Tree planted with 3m by 2m spacing","Y0"
"Palaquium tenuipetiolatum","Present",1,"1 - 9.9cm","211","Plot No. 011","Philippines","CI Philippines","Restoration","Restoration","3x3",251,294,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Tree planted with 3m by 2m spacing","Y0"
"Diospyros pyrrhocarpa","Present",1,"1 - 9.9cm","211","Plot No. 011","Philippines","CI Philippines","Restoration","Restoration","3x3",252,294,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Tree planted with 3m by 2m spacing","Y0"
"Palaquium luzoniense","Present",1,"1 - 9.9cm","211","Plot No. 011","Philippines","CI Philippines","Restoration","Restoration","3x3",253,294,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Tree planted with 3m by 2m spacing","Y0"
"Bauhinia","naturally_regenerating",2,"1 - 9.9cm","180","M 25","Malawi","Wells for Zoe","Control","Control","3x3",254,295,"main","Nested_3x3_within_30x30_2",NA,"0","0",NA,"Y0"
"Vitex Doniana","naturally_regenerating",1,"1 - 9.9cm","180","M 25","Malawi","Wells for Zoe","Control","Control","3x3",255,295,"main","Nested_3x3_within_30x30_2",NA,"0","0",NA,"Y0"
"Mloro","naturally_regenerating",2,"1 - 9.9cm","180","M28","Malawi","Wells for Zoe","Control","Control","3x3",256,296,"main","Nested_3x3_within_30x30_2",NA,"0","2",NA,"Y0"
"Bauhinia","naturally_regenerating",1,"1 - 9.9cm","180","M 29","Malawi","Wells for Zoe","Control","Control","3x3",257,297,"main","Nested_3x3_within_30x30_2",NA,"0","1",NA,"Y0"
"Katope","naturally_regenerating",2,"1 - 9.9cm","180","M39","Malawi","Wells for Zoe","Restoration","Restoration","3x3",258,301,"main","Nested_3x3_within_30x30_2","Randomized","1","1","2m by 2m","Y0"
"Muwula","naturally_regenerating",1,"1 - 9.9cm","180","M39","Malawi","Wells for Zoe","Restoration","Restoration","3x3",259,301,"main","Nested_3x3_within_30x30_2","Randomized","1","1","2m by 2m","Y0"
"Bauhinia","naturally_regenerating",2,"1 - 9.9cm","180","M40","Malawi","Wells for Zoe","Restoration","Restoration","3x3",260,302,"main","Nested_3x3_within_30x30_2","Randomized","1","2","2m by 2m","Y0"
"Masuku","naturally_regenerating",5,"1 - 9.9cm","180","M40","Malawi","Wells for Zoe","Restoration","Restoration","3x3",261,302,"main","Nested_3x3_within_30x30_2","Randomized","1","2","2m by 2m","Y0"
"Masuku","naturally_regenerating",1,"1 - 9.9cm","180","M43","Malawi","Wells for Zoe","Restoration","Restoration","3x3",262,303,"main","Nested_3x3_within_30x30_2","Permanent","1","2","2m by 2m","Y0"
"Bauhinia","naturally_regenerating",1,"1 - 9.9cm","180","P33
","Malawi","Wells for Zoe","Control","Control","3x3",263,304,"main","Nested_3x3_within_30x30_2",NA,"0","1",NA,"Y0"
"Mkalakati","naturally_regenerating",1,"1 - 9.9cm","180","P38","Malawi","Wells for Zoe","Restoration","Restoration","3x3",264,305,"main","Nested_3x3_within_30x30_2","Randomized","1","1","2m by 2m","Y0"
"Maula","naturally_regenerating",2,"1 - 9.9cm","180","M24","Malawi","Wells for Zoe","Control","Control","3x3",265,306,"main","Nested_3x3_within_30x30_2",NA,"0","1",NA,"Y0"
"Bauhinia","naturally_regenerating",3,"1 - 9.9cm","180","M26","Malawi","Wells for Zoe","Control","Control","3x3",266,307,"main","Nested_3x3_within_30x30_2",NA,"0","0",NA,"Y0"
"Vitex Doniana","naturally_regenerating",1,"1 - 9.9cm","180","M27","Malawi","Wells for Zoe","Control","Control","3x3",267,308,"main","Nested_3x3_within_30x30_2",NA,"0","0",NA,"Y0"
"Bauhinia","naturally_regenerating",2,"1 - 9.9cm","180","M30","Malawi","Wells for Zoe","Control","Control","3x3",268,309,"main","Nested_3x3_within_30x30_2",NA,"0","0",NA,"Y0"
"Maviro","planted",18,"<10cm planted","180","M34","Malawi","Wells for Zoe","Control","Restoration","3x3",269,310,"main","Nested_3x3_within_30x30_2","Randomized","2","1","2m by 2m","Y0"
"Msambafumu","naturally_regenerating",14,"1 - 9.9cm","180","M34","Malawi","Wells for Zoe","Control","Restoration","3x3",270,310,"main","Nested_3x3_within_30x30_2","Randomized","2","1","2m by 2m","Y0"
"Faidherbia albida","planted",23,"<10cm planted","180","M34","Malawi","Wells for Zoe","Control","Restoration","3x3",271,310,"main","Nested_3x3_within_30x30_2","Randomized","2","1","2m by 2m","Y0"
"Matowo","planted",16,"<10cm planted","180","M34","Malawi","Wells for Zoe","Control","Restoration","3x3",272,310,"main","Nested_3x3_within_30x30_2","Randomized","2","1","2m by 2m","Y0"
"Bauhinia","planted",32,"<10cm planted","180","M36","Malawi","Wells for Zoe","Restoration","Restoration","3x3",273,311,"main","Nested_3x3_within_30x30_2","Randomized","2","0","2m by 2m","Y0"
"Msangu","planted",85,"<10cm planted","180","M36","Malawi","Wells for Zoe","Restoration","Restoration","3x3",274,311,"main","Nested_3x3_within_30x30_2","Randomized","2","0","2m by 2m","Y0"
"Msambafumu","planted",28,"<10cm planted","180","M36","Malawi","Wells for Zoe","Restoration","Restoration","3x3",275,311,"main","Nested_3x3_within_30x30_2","Randomized","2","0","2m by 2m","Y0"
"Uappaka kirkiana","naturally_regenerating",1,"1 - 9.9cm","180","M37","Malawi","Wells for Zoe","Restoration","Restoration","3x3",276,312,"main","Nested_3x3_within_30x30_2","Randomized","2","1","2m by 2m","Y0"
"Bauhinia","naturally_regenerating",1,"1 - 9.9cm","180","M38","Malawi","Wells for Zoe","Control","Control","3x3",277,313,"main","Nested_3x3_within_30x30_2",NA,"0","1",NA,"Y0"
"Bauhinia","naturally_regenerating",1,"1 - 9.9cm","180","M41","Malawi","Wells for Zoe","Restoration","Restoration","3x3",278,314,"main","Nested_3x3_within_30x30_2","Randomized","1","1","2m by 2m","Y0"
"Uapaka kirkiana","naturally_regenerating",1,"1 - 9.9cm","180","M42","Malawi","Wells for Zoe","Restoration","Restoration","3x3",279,315,"main","Nested_3x3_within_30x30_2","Randomized","1","1","2m by 2m","Y0"
"Msolo","naturally_regenerating",1,"1 - 9.9cm","180","M36","Malawi","Wells for Zoe","Restoration","Restoration","3x3",280,316,"main","Nested_3x3_within_30x30_2","Permanent","1","2","2m by 2m","Y0"
"Bauhinia","naturally_regenerating",2,"1 - 9.9cm","180","P31","Malawi","Wells for Zoe","Restoration","Restoration","3x3",281,317,"main","Nested_3x3_within_30x30_2","Permanent","0","1","2m by 2m","Y0"
"Mkalakati","naturally_regenerating",2,"1 - 9.9cm","180","P32","Malawi","Wells for Zoe","Restoration","Restoration","3x3",282,318,"main","Nested_3x3_within_30x30_2","Randomized","1","1","2m by 2m","Y0"
"Bauhinia","naturally_regenerating",1,"1 - 9.9cm","180","P32","Malawi","Wells for Zoe","Restoration","Restoration","3x3",283,318,"main","Nested_3x3_within_30x30_2","Randomized","1","1","2m by 2m","Y0"
"Bauhinia","naturally_regenerating",2,"1 - 9.9cm","180","P34","Malawi","Wells for Zoe","Restoration","Restoration","3x3",284,319,"main","Nested_3x3_within_30x30_2","Permanent","1","1","2m by 2m","Y0"
"Bauhinia","naturally_regenerating",2,"1 - 9.9cm","180","180","Malawi","Wells for Zoe","Restoration","Restoration","3x3",285,320,"main","Nested_3x3_within_30x30_2","Randomized","1","1","2m by 2m","Y0"
"Bauhinia","naturally_regenerating",3,"1 - 9.9cm","180","P39","Malawi","Wells for Zoe","Restoration","Restoration","3x3",286,321,"main","Nested_3x3_within_30x30_2","Randomized","1","1","2m by 2m","Y0"
"Bauhinia","naturally_regenerating",1,"1 - 9.9cm","180","P40","Malawi","Wells for Zoe","Control","Control","3x3",287,322,"main","Nested_3x3_within_30x30_2",NA,"0","1",NA,"Y0"
"Bauhinia","naturally_regenerating",3,"1 - 9.9cm","180","P28","Malawi","Wells for Zoe","Restoration","Restoration","3x3",288,323,"main","Nested_3x3_within_30x30_2","Permanent","1","0","2m by 2m","Y0"
"Matowo","naturally_regenerating",1,"1 - 9.9cm","180","P28","Malawi","Wells for Zoe","Restoration","Restoration","3x3",289,323,"main","Nested_3x3_within_30x30_2","Permanent","1","0","2m by 2m","Y0"
"Bauhinia","naturally_regenerating",3,"1 - 9.9cm","180","P27","Malawi","Wells for Zoe","Control","Control","3x3",290,324,"main","Nested_3x3_within_30x30_2",NA,"0","0",NA,"Y0"
"Saurauia serrata","Present",1,"1 - 9.9cm","1222","1222-2","Mexico","Macuiles","Restoration","Restoration","3x3",291,325,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 4m por 5m.","Y0"
"Tropis racemosa","Present",1,"1 - 9.9cm","784","784-1","Mexico","Macuiles","Restoration","Restoration","3x3",292,326,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 4 m por 5 m.","Y0"
"San jose. Juniperus squamata","Present",1,"1 - 9.9cm","784","784-1","Mexico","Macuiles","Restoration","Restoration","3x3",293,326,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 4 m por 5 m.","Y0"
"euphorbia macvaughii","Present",1,"1 - 9.9cm","784","784 - 2","Mexico","Macuiles","Restoration","Restoration","3x3",294,327,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se sembraron los árboles a una distancia de 4 m por 5 m.","Y0"
"Sapindus saponaria","Present",1,"1 - 9.9cm","865","865 - 1","Mexico","Macuiles","Restoration","Restoration","3x3",295,328,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se sembraron a una distancia de 5 m por 5 m.","Y0"
"Croton urucurana","Present",1,"1 - 9.9cm","865","865 - 2","Mexico","Macuiles","Restoration","Restoration","3x3",296,329,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 5 m por 5 m.","Y0"
"Coffe","Present",1,"1 - 9.9cm","865","865 - 2","Mexico","Macuiles","Restoration","Restoration","3x3",297,329,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 5 m por 5 m.","Y0"
"Inga jinicuil","Present",1,"1 - 9.9cm","865","865 - 3","Mexico","Macuiles","Restoration","Restoration","3x3",298,330,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se sembraron a una distancia de 5 m por 5 m.","Y0"
"Syzygium jambos","Present",1,"1 - 9.9cm","864","864-1","Mexico","Macuiles","Restoration","Restoration","3x3",299,331,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 4m por 6m.","Y0"
"tabebuia rosea","Present",1,"1 - 9.9cm","864","864-1","Mexico","Macuiles","Restoration","Restoration","3x3",300,331,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 4m por 6m.","Y0"
"Coffe","Present",2,"1 - 9.9cm","864","864-1","Mexico","Macuiles","Restoration","Restoration","3x3",301,331,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 4m por 6m.","Y0"
"Inga jinicuil","Present",1,"1 - 9.9cm","864","864-2","Mexico","Macuiles","Restoration","Restoration","3x3",302,332,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 4 m por 5 m.","Y0"
"Coffe","Present",1,"1 - 9.9cm","864","864-2","Mexico","Macuiles","Restoration","Restoration","3x3",303,332,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 4 m por 5 m.","Y0"
"Syzygium jambos","Present",1,"1 - 9.9cm","864","864-2","Mexico","Macuiles","Restoration","Restoration","3x3",304,332,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 4 m por 5 m.","Y0"
"Gynostemma pentaphyllum","Present",1,"1 - 9.9cm","864","864-3","Mexico","Macuiles","Restoration","Restoration","3x3",305,333,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 4 m por 6 m.","Y0"
"Jatropha gossypiifolia","Present",1,"1 - 9.9cm","864","864-3","Mexico","Macuiles","Restoration","Restoration","3x3",306,333,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 4 m por 6 m.","Y0"
"Coffe","Present",2,"1 - 9.9cm","864","864-3","Mexico","Macuiles","Restoration","Restoration","3x3",307,333,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 4 m por 6 m.","Y0"
"Tropis racemosa","Present",1,"1 - 9.9cm","867","867-1","Mexico","Macuiles","Restoration","Restoration","3x3",308,334,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 4m por 6m.","Y0"
"Persea caerulea","Present",1,"1 - 9.9cm","867","867-1","Mexico","Macuiles","Restoration","Restoration","3x3",309,334,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 4m por 6m.","Y0"
"Coffe","Present",2,"1 - 9.9cm","867","867-1","Mexico","Macuiles","Restoration","Restoration","3x3",310,334,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 4m por 6m.","Y0"
"Quercus subspathulata","Present",1,"1 - 9.9cm","867","867-2","Mexico","Macuiles","Restoration","Restoration","3x3",311,335,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 4 m por 6m.","Y0"
"Trema micrantha","Present",1,"1 - 9.9cm","867","867-2","Mexico","Macuiles","Restoration","Restoration","3x3",312,335,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 4 m por 6m.","Y0"
"Homalium trichostemon)","Present",1,"1 - 9.9cm","1219","1219-1","Mexico","Macuiles","Restoration","Restoration","3x3",313,336,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 6 m por 6m.","Y0"
"Cedrus","Present",1,"1 - 9.9cm","1219","1219-1","Mexico","Macuiles","Restoration","Restoration","3x3",314,337,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 6 m por 6m.","Y0"
"Coffe","Present",4,"1 - 9.9cm","1219","1219-1","Mexico","Macuiles","Restoration","Restoration","3x3",315,337,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 6 m por 6m.","Y0"
"Cojoba arborea","Present",1,"1 - 9.9cm","866","866-1","Mexico","Macuiles","Restoration","Restoration","3x3",316,338,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron los árboles a una distancia 6m por 6m.","Y0"
"Tropis racemosa","Present",1,"1 - 9.9cm","1225","1225-1","Mexico","Macuiles","Restoration","Restoration","3x3",317,339,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 6m por 6m.","Y0"
"Trema micrantha",NA,NA,NA,"1225","1225-1","Mexico","Macuiles","Restoration","Restoration","3x3",318,339,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 6m por 6m.","Y0"
"Pseudobombax ellipticum","Present",1,"1 - 9.9cm","1225","1225-1","Mexico","Macuiles","Restoration","Restoration","3x3",319,339,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 6m por 6m.","Y0"
"Musa × paradisiaca",NA,NA,NA,"1225","1225-1","Mexico","Macuiles","Restoration","Restoration","3x3",320,339,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 6m por 6m.","Y0"
"Persea caerulea","Present",1,"1 - 9.9cm","1225","1225-2","Mexico","Macuiles","Restoration","Restoration","3x3",321,340,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 6m por 6m.","Y0"
"Platymiscium dimorphandrum,","Present",1,"1 - 9.9cm","1224","1224-1","Mexico","Macuiles","Restoration","Restoration","3x3",322,341,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Los árboles se plantaron a una distancia de 2 m por 2m.","Y0"
"Homalium trichostemon","Present",1,"1 - 9.9cm","1224","1224-1","Mexico","Macuiles","Restoration","Restoration","3x3",323,341,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Los árboles se plantaron a una distancia de 2 m por 2m.","Y0"
"Tabebuia rosea","Present",1,"1 - 9.9cm","1254","1254-2","Mexico","Macuiles","Restoration","Restoration","3x3",324,343,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 2m por 2 m.","Y0"
"Lonchocarpus xuul","Present",1,"1 - 9.9cm","1254","1254-3","Mexico","Macuiles","Restoration","Restoration","3x3",325,344,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 6m por 6m.","Y0"
"Bursera simaruba","Present",1,"1 - 9.9cm","1257","1257-1","Mexico","Macuiles","Restoration","Restoration","3x3",326,345,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 5m por 5m.","Y0"
"Tropis racemosa","Present",1,"1 - 9.9cm","1253","1253-1","Mexico","Macuiles","Restoration","Restoration","3x3",327,346,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron los árboles a una distancia de 2m por 2m.","Y0"
"Spondias purpurea","Present",1,"1 - 9.9cm","1253","1253-1","Mexico","Macuiles","Restoration","Restoration","3x3",328,346,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron los árboles a una distancia de 2m por 2m.","Y0"
"Persea caerulea","Present",1,"1 - 9.9cm","1253","1253-2","Mexico","Macuiles","Restoration","Restoration","3x3",329,347,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 5 m por 5m.","Y0"
"Coffe","Present",2,"1 - 9.9cm","1253","1253-2","Mexico","Macuiles","Restoration","Restoration","3x3",330,347,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 5 m por 5m.","Y0"
"Dalbergia calycina Benth","Present",1,"1 - 9.9cm","1253","1253-2","Mexico","Macuiles","Restoration","Restoration","3x3",331,347,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 5 m por 5m.","Y0"
"Hevea brasiliensis","Present",1,"1 - 9.9cm","1223","1223-2","Mexico","Macuiles","Restoration","Restoration","3x3",332,348,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plataron a una distancia de 2 m por 2 m.","Y0"
"Coffe","Present",1,"1 - 9.9cm","1223","1223-2","Mexico","Macuiles","Restoration","Restoration","3x3",333,348,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plataron a una distancia de 2 m por 2 m.","Y0"
"Theobroma cacao","Present",1,"1 - 9.9cm","1223","1223-2","Mexico","Macuiles","Restoration","Restoration","3x3",334,348,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plataron a una distancia de 2 m por 2 m.","Y0"
"Tropis racemosa","Present",1,"1 - 9.9cm","803","803-1","Mexico","Macuiles","Restoration","Restoration","3x3",335,349,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron los árboles a una distancia de 8m por 7m.","Y0"
"Coccoloba acapulcensis","Present",1,"1 - 9.9cm","803","803-2","Mexico","Macuiles","Restoration","Restoration","3x3",336,350,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron los árboles a una distancia de 8m por 7m.","Y0"
"Cojoba arborea","Present",1,"1 - 9.9cm","1223","1223-1","Mexico","Macuiles","Restoration","Restoration","3x3",337,351,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 2m por 2m.","Y0"
"Heliocarpus donnellsmithii","Present",2,"1 - 9.9cm","1251","1251-3","Mexico","Macuiles","Restoration","Restoration","3x3",338,355,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Los árboles se plantaron a una distancia de 2 m por 2 m.","Y0"
"Leucaena leucocephala","Present",2,"1 - 9.9cm","1251","1251-1","Mexico","Macuiles","Restoration","Restoration","3x3",339,357,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron a una distancia de 2 m por 2m.","Y0"
"Theobroma cacao","Present",1,"1 - 9.9cm","1225","1225-3","Mexico","Macuiles","Restoration","Restoration","3x3",340,358,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Se plantaron los árboles a una distancia de 6m por 6m.","Y0"
"Avicenna Marina (<130cm)","Present",3,"1 - 9.9cm","2094","C2","UAE","Emirate Nature - WWF","Control","Control","3x3",341,359,"main","Nested_3x3_within_30x30_2",NA,"0","0",NA,"Y0"
"Alangium javanicum","Present",2,"1 - 9.9cm","211","Plot No. 004","Philippines","CI Philippines","Restoration","Restoration","3x3",342,360,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Trees planted with a 2m by 3m spacing","Y0"
"Beilschmedia glomerata","Present",1,"1 - 9.9cm","211","Plot No. 004","Philippines","CI Philippines","Restoration","Restoration","3x3",343,360,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Trees planted with a 2m by 3m spacing","Y0"
"Terminalia calamansanai","Present",1,"1 - 9.9cm","211","Plot No. 004","Philippines","CI Philippines","Restoration","Restoration","3x3",344,360,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Trees planted with a 2m by 3m spacing","Y0"
"Guioa pleuropteris","Present",1,"1 - 9.9cm","211","Plot No. 004","Philippines","CI Philippines","Restoration","Restoration","3x3",345,360,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Trees planted with a 2m by 3m spacing","Y0"
"Neonauclea formicaria","Present",1,"1 - 9.9cm","211","Plot No. 004","Philippines","CI Philippines","Restoration","Restoration","3x3",346,360,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Trees planted with a 2m by 3m spacing","Y0"
"Mussaenda philippica","Present",2,"1 - 9.9cm","211","Plot No. 005","Philippines","CI Philippines","Restoration","Restoration","3x3",347,361,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Trees planted with a 3m by 2m spacing","Y0"
"Macaranga tanarius","Present",1,"1 - 9.9cm","211","Plot No. 005","Philippines","CI Philippines","Restoration","Restoration","3x3",348,361,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Trees planted with a 3m by 2m spacing","Y0"
"Terminalia calamansanai","Present",1,"1 - 9.9cm","211","Plot No. 005","Philippines","CI Philippines","Restoration","Restoration","3x3",349,361,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Trees planted with a 3m by 2m spacing","Y0"
"Garcinia smeathmanii","Present",1,"1 - 9.9cm","211","Plot No. 006","Philippines","CI Philippines","Restoration","Restoration","3x3",350,362,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Trees were planted with a 2m by 3 spacing","Y0"
"Artocapus heteropyllus","Present",1,"1 - 9.9cm","211","Plot No. 006","Philippines","CI Philippines","Restoration","Restoration","3x3",351,362,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Trees were planted with a 2m by 3 spacing","Y0"
"Alangium javanicum","Present",1,"1 - 9.9cm","211","Plot No. 006","Philippines","CI Philippines","Restoration","Restoration","3x3",352,362,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Trees were planted with a 2m by 3 spacing","Y0"
"Diospyros pyrrhocarpa","Present",1,"1 - 9.9cm","211","Plot No. 006","Philippines","CI Philippines","Restoration","Restoration","3x3",353,362,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Trees were planted with a 2m by 3 spacing","Y0"
"Sandoricum vidalii Merr.","Present",1,"1 - 9.9cm","211","Plot No. 012","Philippines","CI Philippines","Restoration","Restoration","3x3",354,363,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Trees planted with a 3 by 2m spacing","Y0"
"Canthium diococcum","Present",1,"1 - 9.9cm","211","Plot No. 012","Philippines","CI Philippines","Restoration","Restoration","3x3",355,363,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Trees planted with a 3 by 2m spacing","Y0"
"Atuna racemosa","Present",1,"1 - 9.9cm","211","Plot No. 012","Philippines","CI Philippines","Restoration","Restoration","3x3",356,363,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Trees planted with a 3 by 2m spacing","Y0"
"Alangium javanicum","Present",1,"1 - 9.9cm","211","Plot No. 013","Philippines","CI Philippines","Restoration","Restoration","3x3",357,364,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Trees were planted with a 3m by 2m spacing","Y0"
"Guioa pleuropteris","Present",2,"1 - 9.9cm","211","Plot No. 014","Philippines","CI Philippines","Restoration","Restoration","3x3",358,365,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Trees planted with a 3m x 2m spacing","Y0"
"Alangium javanicum","Present",2,"1 - 9.9cm","211","Plot No. 014","Philippines","CI Philippines","Restoration","Restoration","3x3",359,365,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Trees planted with a 3m x 2m spacing","Y0"
"Buchanania arborescens (Blume)","Present",1,"1 - 9.9cm","211","Plot No. 014","Philippines","CI Philippines","Restoration","Restoration","3x3",360,365,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Trees planted with a 3m x 2m spacing","Y0"
"Tristaniopsis decorticata (Merr.)","Present",1,"1 - 9.9cm","211","Plot No. 014","Philippines","CI Philippines","Restoration","Restoration","3x3",361,365,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Trees planted with a 3m x 2m spacing","Y0"
"Dipterocarpus grandiflorus","Present",1,"1 - 9.9cm","211","Plot No. 014","Philippines","CI Philippines","Restoration","Restoration","3x3",362,365,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Trees planted with a 3m x 2m spacing","Y0"
"Tristaniopsis decorticata (Merr.)","Present",1,"1 - 9.9cm","211","Plot No. 015","Philippines","CI Philippines","Restoration","Restoration","3x3",363,366,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Trees plnated with 2m x 3m spacing","Y0"
"Trema orientalis","Present",1,"1 - 9.9cm","211","Plot No. 015","Philippines","CI Philippines","Restoration","Restoration","3x3",364,366,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Trees plnated with 2m x 3m spacing","Y0"
"Alangium javanicum","Present",4,"1 - 9.9cm","211","Plot No. 015","Philippines","CI Philippines","Restoration","Restoration","3x3",365,366,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Trees plnated with 2m x 3m spacing","Y0"
