"","main_data.Enter_a_date","main_data.Country","main_data.Organization_Name","main_data.Site_ID","main_data.Timeframe","main_data.OtherTime","main_data.SiteType","main_data.Start_Time","main_data.End_Time","main_data.Plot_ID","main_data.Plot_Type","main_data.SiteSize","main_data.ControlSize","main_data.Plot_Permanence","main_data.Strata_Number","main_data.Resampling1","main_data.TreesPresent","main_data.PlantingPattern","main_data.Coordinate_System_Used","main_data.Northeast_Corner_of_30m_x_30m_Plot","main_data.NE_Photo","main_data.NE_Photo_Small_Site","main_data.Southeast_Corner_of_30m_x_30m_Plot","main_data.SE_Photo","main_data.SE_Photo_SmallSites","main_data.Southwest_Corner_of_30m_x_30m_Plot","main_data.SW_Photo","main_data.SW_Photo_SmallSites","main_data.Northwest_Corner_of_30m_x_30m_Plot","main_data.NW_Photo","main_data.NW_Photo_SmallSites","main_data.Centroid_of_3m_x_3m_Subplot2","main_data.Centroid_of_3m_x_3m_Subplot1","main_data.Centroid_of_3m_x_3m_Subplot","main_data.Photos","main_data.Photos4","main_data.Northeast_Corner_of_10m_x_10m_Plot","main_data.Southeast_Corner_of_10m_x_10m_Plot","main_data.Southwest_Corner_of_10m_x_10m_Plot","main_data.Northwest_Corner_of_10m_x_10m_Plot","main_data.Notes5","main_data.Notes11","main_data.Description_of_subpl_ithin_30m_x_30m_plot1","main_data.Additional_Photos_Optional1","main_data.Notes21","main_data.Resampling2","main_data.LittleTreesPresent","main_data.Notes17","main_data.Description_of_subpl_ithin_30m_x_30m_plot2","main_data.Additional_Photos_Optional3","main_data.Notes14","main_data.TinyTrees","main_data.File","main_data.X_index","main_data.X_id","main_data.uuid","main_data.X__version__","main_data.instanceID","main_data.X_xform_id_string","main_data.X_uuid","main_data.X_status","main_data.X_submission_time","main_data.X_submitted_by","main_data.Corner_Photo_Taken_From1_001","main_data.Photo_of_AB_Sightline2","main_data.Photo_of_AC_Sightline2","main_data.Photo_of_AD_Sightline2","main_data.Photo_of_AB_Sightline1","main_data.Photo_of_AC_Sightline1","main_data.Photo_of_AD_Sightline1","main_data.Corner_Photo_Taken_From1","main_data.rootUuid","main_data.deprecatedID"
"140",2023-04-13,"Madagascar","CI Madagascar","S0131","Y0",NA,"Restoration","11:14:00.000+03:00","11:33:00.000+03:00","S0131CP01","Control",NA,"No",NA,"Agroforesterie",NA,NA,NA,"WGS 84","-17.788655 48.6888117 995.6999999999999 2.6","1681374164440.jpg",NA,"-17.7887054 48.6887309 994.5999999999999 2.033","1681374210694.jpg",NA,"-17.7886567 48.6886983 973.8 2.1","1681374267103.jpg",NA,"-17.788572 48.688725 971.1999999999999 2.04","1681374313053.jpg",NA,NA,NA,NA,NA,"1681374457088.jpg",NA,NA,NA,NA,NA,NA,NA,NA,"Pas d'arbres plus de 10cm (DBH)","2","No",NA,NA,NA,"Pas d'arbres de 1 à 9,9cm (DHP)","No",NA,140,232560451,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:73d9fd29-cbea-4126-9261-39970e564134","axhiGJQ8JzwkTYcgDTroJu","73d9fd29-cbea-4126-9261-39970e564134","submitted_via_web",2023-04-18 02:36:10,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",2023-04-13,"Madagascar","CI Madagascar","S0128
","Y0",NA,"Restoration","11:51:00.000+03:00","12:11:00.000+03:00","S0128CP01","Control",NA,"No",NA,"Autochtone",NA,NA,NA,"WGS 84","-17.7847383 48.6845367 989.5 4.0","1681376169288.jpg",NA,"-17.784821 48.6846015 989.0 2.066","1681376211427.jpg",NA,"-17.7848378 48.6845115 984.6999999999999 2.066","1681376247152.jpg",NA,"-17.7847388 48.6844764 988.0 2.133","1681376283113.jpg",NA,NA,NA,NA,NA,"1681376430035.jpg",NA,NA,NA,NA,NA,NA,NA,NA,"Pas d'arbres plus de 10cm (DBH)","2","No",NA,NA,NA,"Pas d'arbres de 1 à 9,9cm (DHP)","No",NA,141,232560674,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:8352773f-8d74-4e3a-be3a-cb84aafc53fa","axhiGJQ8JzwkTYcgDTroJu","8352773f-8d74-4e3a-be3a-cb84aafc53fa","submitted_via_web",2023-04-18 02:39:13,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",2023-04-13,"Madagascar","CI Madagascar","S0129","Y0",NA,"Restoration","12:36:00.000+03:00","12:51:00.000+03:00","S0129CP01","Control",NA,"No",NA,"Autochtone",NA,NA,NA,"WGS 84","-17.7795707 48.6873071 986.5999999999999 1.966","1681379016501.jpg",NA,"-17.7795538 48.6873092 987.9 1.883","1681379159327.jpg",NA,"-17.7796272 48.6872543 987.9 2.06","1681379183390.jpg",NA,"-17.7795772 48.6872115 986.5 1.76","1681379216605.jpg",NA,NA,NA,NA,NA,"1681379358263.jpg",NA,NA,NA,NA,NA,NA,NA,NA,"Pas d'arbres plus de 10cm (DBH)","2","No",NA,NA,NA,"Pas d'arbres de 1 à 9,9cm (DHP)","No",NA,142,232560864,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:4cda03bb-406b-4a7b-9b5d-8db65ffb3626","axhiGJQ8JzwkTYcgDTroJu","4cda03bb-406b-4a7b-9b5d-8db65ffb3626","submitted_via_web",2023-04-18 02:42:29,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",2023-04-14,"Madagascar","CI Madagascar","S0157","Y0",NA,"Restoration","07:56:00.000+03:00","09:18:00.000+03:00","S0157CP01","Control",NA,"No",NA,"Autochtone",NA,NA,NA,"WGS 84","-17.83401 48.67543 964.1 3.9","1681452137053.jpg",NA,"-17.8342325 48.6753561 968.0 1.983","1681452286970.jpg",NA,"-17.83408 48.6751217 970.1999999999999 1.7","1681452353758.jpg",NA,"-17.8338525 48.6752449 958.3 2.1","1681452442151.jpg",NA,NA,NA,NA,NA,"1681452656009.jpg",NA,NA,NA,NA,NA,NA,NA,NA,"Pas d'arbres plus de 10cm (DHP)","2","No",NA,NA,NA,"Pas d'arbres de 1 à 9,9cm (DHP)","No",NA,143,232561773,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:e34431c2-5047-4b65-9242-1eda28572bf0","axhiGJQ8JzwkTYcgDTroJu","e34431c2-5047-4b65-9242-1eda28572bf0","submitted_via_web",2023-04-18 02:53:29,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",2023-04-14,"Madagascar","CI Madagascar","S0155","Y0",NA,"Restoration","09:39:00.000+03:00","09:56:00.000+03:00","S0155CP01","Control",NA,"No",NA,"Agroforesterie",NA,NA,NA,"WGS 84","-17.8330717 48.6692626 961.1 4.5","1681454815558.jpg",NA,"-17.8331769 48.6692464 970.0 2.083","1681454929435.jpg",NA,"-17.8331651 48.6691646 975.6 2.033","1681454974884.jpg",NA,"-17.8330733 48.6691517 970.1999999999999 2.1","1681455048346.jpg",NA,NA,NA,NA,NA,"1681455184302.jpg",NA,NA,NA,NA,NA,NA,NA,NA,"Pas d'arbres plus de 10cm (DBH)","2","No",NA,NA,NA,NA,"No",NA,144,232561828,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:724be65a-c3c2-4c9e-91d4-df99f209b4f8","axhiGJQ8JzwkTYcgDTroJu","724be65a-c3c2-4c9e-91d4-df99f209b4f8","submitted_via_web",2023-04-18 02:54:08,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",2023-04-14,"Madagascar","CI Madagascar","S0138","Y0",NA,"Restoration","11:19:00.000+03:00","11:40:00.000+03:00","S0138CP01","Control",NA,"No",NA,"Autochtone",NA,NA,NA,"WGS 84","-17.8151467 48.687125 997.1999999999999 4.0","1681460973614.jpg",NA,"-17.8152181 48.6871699 999.5 2.133","1681461018198.jpg",NA,"-17.8152082 48.6870537 1017.6999999999999 2.016","1681461054744.jpg",NA,"-17.8151201 48.6870524 1013.8000000000001 2.1","1681461121737.jpg",NA,NA,NA,NA,NA,"1681461263838.jpg",NA,NA,NA,NA,NA,NA,NA,NA,"Pas d'arbres plus de 10cm (DBH)","2","No",NA,NA,NA,"Pas d'arbres de 1 à 9,9cm (DHP)","No",NA,145,232561903,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:611336c4-a88b-4438-b354-990864bc8155","axhiGJQ8JzwkTYcgDTroJu","611336c4-a88b-4438-b354-990864bc8155","submitted_via_web",2023-04-18 02:54:58,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",2023-04-14,"Madagascar","CI Madagascar","S0139","Y0",NA,"Restoration","11:53:00.000+03:00","12:20:00.000+03:00","S0139CP01","Control",NA,"No",NA,"Agroforesterie",NA,NA,NA,"WGS 84","-17.8165916 48.6919211 999.1 3.12","1681462773316.jpg",NA,"-17.8166815 48.6919897 997.4 1.933","1681462828965.jpg",NA,"-17.81667 48.6918783 994.6 2.133","1681462877675.jpg",NA,"-17.81665 48.6918967 990.9 2.116","1681462978310.jpg",NA,NA,NA,NA,NA,"1681463140189.jpg",NA,NA,NA,NA,NA,NA,NA,NA,"Pas d'arbres plus de 10cm (DBH)","2","No",NA,NA,NA,"Pas d'arbres de 1 à 9,9cm (DHP)","No",NA,146,232562121,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:daa65f82-2768-4c15-8f23-dd3059c2d2da","axhiGJQ8JzwkTYcgDTroJu","daa65f82-2768-4c15-8f23-dd3059c2d2da","submitted_via_web",2023-04-18 02:57:35,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",2023-04-14,"Madagascar","CI Madagascar","S0138","Y0",NA,"Restoration","12:26:00.000+03:00","12:52:00.000+03:00","S0138CP02","Control",NA,"No",NA,"Agroforesterie",NA,NA,NA,"WGS 84","-17.8137353 48.6870801 990.1 4.0","1681465070588.jpg",NA,"-17.8137821 48.6871478 980.3 2.066","1681465118324.jpg",NA,"-17.8138476 48.6870447 969.6999999999999 2.216","1681465168683.jpg",NA,"-17.8137551 48.6870125 961.8 2.1","1681465206647.jpg",NA,NA,NA,NA,NA,"1681465315913.jpg",NA,NA,NA,NA,NA,NA,NA,NA,"Pas d'arbres plus de 10cm (DBH)","2","No",NA,NA,NA,NA,"No",NA,147,232562521,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:11664ae7-5e7e-4f42-bb70-fb33273e6631","axhiGJQ8JzwkTYcgDTroJu","11664ae7-5e7e-4f42-bb70-fb33273e6631","submitted_via_web",2023-04-18 03:02:43,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",2023-04-14,"Madagascar","CI Madagascar","S0137","Y0",NA,"Restoration","13:01:00.000+03:00","13:22:00.000+03:00","S0137CP01","Control",NA,"No",NA,"Autochtone",NA,NA,NA,"WGS 84","-17.8096906 48.6864284 979.6999999999999 4.516","1681466917677.jpg",NA,"-17.8098983 48.6862335 961.0 1.78","1681466993037.jpg",NA,"-17.8098417 48.6859783 978.4 2.033","1681467075568.jpg",NA,"-17.8095817 48.6860783 973.4 2.183","1681467159971.jpg",NA,NA,NA,NA,NA,"1681467281995.jpg",NA,NA,NA,NA,NA,NA,NA,NA,"Pas d'arbres plus de 10cm (DBH)","2","No",NA,NA,NA,NA,"No",NA,148,232562628,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:89e379bf-74fd-42bd-a07d-3c5f429f0898","axhiGJQ8JzwkTYcgDTroJu","89e379bf-74fd-42bd-a07d-3c5f429f0898","submitted_via_web",2023-04-18 03:03:58,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",2023-04-15,"Madagascar","CI Madagascar","S0088","Y0",NA,"Restoration","08:55:00.000+03:00","09:36:00.000+03:00","S0088CP01","Control",NA,"No",NA,"Autochtone",NA,NA,NA,"WGS 84","-17.7706833 48.6808789 943.0 3.52","1681538517346.jpg",NA,"-17.7708937 48.6807133 948.0999999999999 2.116","1681538622318.jpg",NA,"-17.7707418 48.6804687 948.4 2.05","1681538703291.jpg",NA,"-17.7705183 48.6806233 942.5999999999999 1.916","1681538787967.jpg",NA,NA,NA,NA,NA,"1681541552906.jpg",NA,NA,NA,NA,NA,NA,NA,NA,"Pas d'arbres plus de 10cm (DBH)","2","No",NA,NA,NA,"Pas d'arbres de 1 à 9,9cm (DHP)","No",NA,149,232562984,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:1eeb9491-4851-48a5-885d-1a7a9ee2c299","axhiGJQ8JzwkTYcgDTroJu","1eeb9491-4851-48a5-885d-1a7a9ee2c299","submitted_via_web",2023-04-18 03:07:40,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",2023-04-15,"Madagascar","CI Madagascar","S0090
","Y0",NA,"Restoration","10:41:00.000+03:00","11:06:00.000+03:00","S0090CP01","Control",NA,"No",NA,"Autochtone",NA,NA,NA,"WGS 84","-17.7763781 48.6845749 985.0 4.42","1681544843834.jpg",NA,"-17.776375 48.6844433 986.4 2.116","1681544910389.jpg",NA,"-17.7763017 48.6844283 988.6999999999999 2.083","1681544989622.jpg",NA,"-17.7762917 48.6844583 979.5999999999999 2.033","1681545096259.jpg",NA,NA,NA,NA,NA,"1681545288966.jpg",NA,NA,NA,NA,NA,NA,NA,NA,"Pas d'arbres plus de 10cm (DBH)","2","No",NA,NA,NA,"Pas d'arbres de 1 à 9,9cm (DHP)","No",NA,150,232563270,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:d9b31c09-6f53-4571-93ce-0c406b19ea71","axhiGJQ8JzwkTYcgDTroJu","d9b31c09-6f53-4571-93ce-0c406b19ea71","submitted_via_web",2023-04-18 03:11:03,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",2023-04-15,"Madagascar","CI Madagascar","S0119","Y0",NA,"Restoration","13:15:00.000+03:00","13:40:00.000+03:00","S0119CP01","Control",NA,"No",NA,"Agroforesterie",NA,NA,NA,"WGS 84","-17.7797323 48.6545033 978.0999999999999 4.512","1681554232055.jpg",NA,"-17.7797256 48.6545334 976.5999999999999 2.06","1681554281838.jpg",NA,"-17.7797585 48.6544287 963.8 2.439","1681554343965.jpg",NA,"-17.7796758 48.6543901 961.3 2.033","1681554396609.jpg",NA,NA,NA,NA,NA,"1681554596522.jpg",NA,NA,NA,NA,NA,NA,NA,NA,"Pas d'arbres plus de 10cm (DBH)","2","No",NA,NA,NA,"Pas d'arbres de 1 à 9,9cm (DHP)","No",NA,151,232563463,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:d7ed1aea-ae39-45ad-bef3-a30aad1efb0a","axhiGJQ8JzwkTYcgDTroJu","d7ed1aea-ae39-45ad-bef3-a30aad1efb0a","submitted_via_web",2023-04-18 03:14:11,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",2023-04-15,"Madagascar","CI Madagascar","S0114","Y0",NA,"Restoration","14:53:00.000+03:00","15:18:00.000+03:00","S0114CP01","Control",NA,"No",NA,"Autochtone",NA,NA,NA,"WGS 84","-17.7931365 48.6451353 989.5999999999999 4.185","1681560157125.jpg",NA,"-17.7931989 48.6450693 989.5 1.616","1681560198140.jpg",NA,"-17.7931745 48.6449564 991.5 1.65","1681560233035.jpg",NA,"-17.7930739 48.6449792 991.0 1.883","1681560268383.jpg",NA,NA,NA,NA,NA,"1681560390467.jpg",NA,NA,NA,NA,NA,NA,NA,NA,"Pas d'arbres plus de 10cm (DBH)","2","No",NA,NA,NA,"Pas d'arbres de 1 à 9,9cm (DHP)","No",NA,152,232563695,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:125f7559-ffbd-449e-a67c-dfad97fd2bc9","axhiGJQ8JzwkTYcgDTroJu","125f7559-ffbd-449e-a67c-dfad97fd2bc9","submitted_via_web",2023-04-18 03:16:47,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",2023-04-15,"Madagascar","CI Madagascar","S0117","Y0",NA,"Restoration","15:58:00.000+03:00","16:19:00.000+03:00","S0117CP01","Control",NA,"No",NA,"Agroforesterie",NA,NA,NA,"WGS 84","-17.7866365 48.6470985 942.5 4.5","1681563832073.jpg",NA,"-17.7866131 48.6469923 944.0999999999999 2.14","1681563876727.jpg",NA,"-17.7865453 48.6469637 945.0999999999999 2.083","1681563907634.jpg",NA,"-17.786527 48.6470657 944.5 1.7","1681563971876.jpg",NA,NA,NA,NA,NA,"1681564094534.jpg",NA,NA,NA,NA,NA,NA,NA,NA,"Pas d'arbres plus de 10cm (DBH)","2","No",NA,NA,NA,NA,"No",NA,153,232564062,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:21b83c73-5fe6-49b2-b180-b965ffde1d39","axhiGJQ8JzwkTYcgDTroJu","21b83c73-5fe6-49b2-b180-b965ffde1d39","submitted_via_web",2023-04-18 03:22:34,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",2023-04-16,"Madagascar","CI Madagascar","S0052","Y0",NA,"Restoration","10:57:00.000+03:00","11:22:00.000+03:00","S0052CP1","Control",NA,"No",NA,"Autochtone",NA,NA,NA,"WGS 84","-17.6851767 48.6138083 982.3000000000001 3.9","1681632184101.jpg",NA,"-17.6854267 48.6137733 983.0 2.066","1681632411693.jpg",NA,"-17.6854715 48.6134932 985.0 1.9","1681632483060.jpg",NA,"-17.6851734 48.6135548 986.3000000000001 1.94","1681632553954.jpg",NA,NA,NA,NA,NA,"1681633132929.jpg",NA,NA,NA,NA,NA,NA,NA,NA,"Pas d'arbres plus de 10cm (DBH)","2","No",NA,NA,NA,NA,"No",NA,154,232564140,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:5f757f32-24a4-4dc2-93d8-ab441215bc21","axhiGJQ8JzwkTYcgDTroJu","5f757f32-24a4-4dc2-93d8-ab441215bc21","submitted_via_web",2023-04-18 03:23:38,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",2023-04-12,"Mexico","Café Capitan","1274","Y0",NA,"Restoration","15:29:00.000-05:00","16:29:00.000-05:00","1274-2","Restoration","Yes",NA,"Permanent",NA,"0",NA,"1.30*130 están plantadas las plantas","Utm","15.6050741 -92.616388 1282.255615234375 4.592","1681331557844.jpg",NA,"15.6048067 -92.6164233 1303.1846923828125 4.277","1681331749743.jpg",NA,"15.604823 -92.6167083 1299.448486328125 4.915","1681331930434.jpg",NA,"15.6050392 -92.6165802 1299.323974609375 4.564","1681332129981.jpg",NA,"15.604811 -92.6164252 1315.0308837890625 4.831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Existen tres tipos de árbol que serán tumbados el siguiente año","0",NA,NA,"Lado sureste de la parcela",NA,NA,"No",NA,155,232742742,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:6b90cb74-46df-4cf1-b822-3a4fba9816b9","axhiGJQ8JzwkTYcgDTroJu","6b90cb74-46df-4cf1-b822-3a4fba9816b9","submitted_via_web",2023-04-18 16:32:14,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",2023-04-12,"Mexico","Café Capitan","1274","Y0",NA,"Restoration","15:03:00.000-05:00","16:03:00.000-05:00","1274-1","Restoration","Yes",NA,"Permanent",NA,"0",NA,"1.30*1.30, están sembradas las plantas","Utm","15.6043382 -92.6159491 1341.9156494140625 4.429","1681330112223.jpg",NA,"15.6042664 -92.6161831 1334.838134765625 3.933","1681330256909.jpg",NA,"15.6044186 -92.6165031 1333.97998046875 3.971","1681330391723.jpg",NA,"15.6045867 -92.6164773 1311.68115234375 4.486","1681330555240.jpg",NA,"15.6044279 -92.6163503 1342.0789794921875 4.201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Existen árboles que serán tumbados","0",NA,"Lado sureste","Lado sureste",NA,NA,"No",NA,156,232748411,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:1d23bf1a-de71-4e75-b465-10602de1dd28","axhiGJQ8JzwkTYcgDTroJu","1d23bf1a-de71-4e75-b465-10602de1dd28","submitted_via_web",2023-04-18 16:57:58,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",2023-04-13,"Mexico","Café Capitan","1281","Y0",NA,"Restoration","10:09:00.000-05:00","11:09:00.000-05:00","1281-1","Restoration","Yes",NA,"Permanent",NA,"0",NA,"3*2","UTM","15.5937904 -92.6599363 1625.965087890625 4.209","1681399035656.jpg",NA,"15.5936218 -92.6600375 1619.325927734375 4.938","1681399668473.jpg",NA,"15.593777 -92.6602585 1621.37109375 4.739","1681399759572.jpg",NA,"15.5939247 -92.66019 1643.43701171875 4.726","1681399946889.jpg",NA,"15.5938568 -92.6601098 1634.381103515625 4.942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hay 2 especies que serán talados este Año","0",NA,NA,"Del lado noreste de la parcela",NA,NA,"No",NA,157,232759960,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:373d840c-d13b-4cac-b2ee-222506f32a7c","axhiGJQ8JzwkTYcgDTroJu","373d840c-d13b-4cac-b2ee-222506f32a7c","submitted_via_web",2023-04-18 17:53:07,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",2023-04-13,"Mexico","Café Capitan","1281","Y0",NA,"Restoration","10:39:00.000-05:00","11:39:00.000-05:00","1281-2","Restoration","Yes",NA,"Permanent",NA,"0",NA,"3*2","UTM","15.5935108 -92.6596142 1635.59033203125 4.443","1681400972202.jpg",NA,"15.5934317 -92.6598357 1624.9033203125 4.992","1681401182810.jpg",NA,"15.5935839 -92.6600627 1633.056640625 4.457","1681401338069.jpg",NA,"15.5936901 -92.6598569 1639.19189453125 4.909","1681401697985.jpg",NA,"15.5935982 -92.6599102 1641.916748046875 4.226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"Noreste de la parcela",NA,NA,NA,NA,158,232761648,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:df870377-0e60-442e-af81-02f54ed3b224","axhiGJQ8JzwkTYcgDTroJu","df870377-0e60-442e-af81-02f54ed3b224","submitted_via_web",2023-04-18 18:03:39,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",2023-04-13,"Mexico","Café Capitan","1281","Y0",NA,"Restoration","11:38:00.000-05:00","12:38:00.000-05:00","1281-3","Restoration","Yes",NA,"Permanent",NA,"0",NA,"3*2","UTM","15.5940863 -92.6598751 1661.38623046875 4.284","1681404021028.jpg",NA,"15.5939255 -92.6600327 1650.92138671875 4.971","1681404118422.jpg",NA,"15.5940669 -92.6601851 1646.401611328125 4.212","1681404236109.jpg",NA,"15.5942564 -92.6600801 1668.37744140625 4.754","1681404372104.jpg",NA,"15.5941085 -92.6599616 1664.0107421875 4.696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"Noreste",NA,NA,NA,NA,159,232763212,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:68dde623-c2ef-47ae-8fa2-11f6c42db295","axhiGJQ8JzwkTYcgDTroJu","68dde623-c2ef-47ae-8fa2-11f6c42db295","submitted_via_web",2023-04-18 18:16:18,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",2023-04-13,"Mexico","Café Capitan","1275","Y0",NA,"Restoration","12:40:00.000-05:00","13:40:00.000-05:00","1275_1
","Restoration","Yes",NA,"Permanent",NA,"0",NA,"3*2","Utm","15.5944161 -92.6613748 1642.94677734375 4.54","1681407822154.jpg",NA,"15.5941825 -92.6614629 1629.498291015625 4.671","1681407943408.jpg",NA,"15.5943007 -92.6616148 1608.17626953125 4.772","1681408059924.jpg",NA,"15.5944755 -92.6615044 1640.63671875 4.454","1681408342951.jpg",NA,"15.594405 -92.6614196 1648.053466796875 4.427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pino Será tumbado","0",NA,NA,"Lado noreste",NA,NA,"No",NA,160,232765841,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:bbb93e2d-caf5-48bd-83a2-17a903666435","axhiGJQ8JzwkTYcgDTroJu","bbb93e2d-caf5-48bd-83a2-17a903666435","submitted_via_web",2023-04-18 18:32:49,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",2023-04-14,"Mexico","Café Capitan","835","Y0",NA,"Restoration","11:17:00.000-05:00","12:17:00.000-05:00","835-3","Restoration","Yes",NA,"Permanent",NA,"0",NA,"Los árboles están de 3*2","Utm","15.5968567 -92.6423107 1536.8057861328125 4.968","1681489115744.jpg",NA,"15.5968653 -92.6420865 1515.642578125 4.407","1681489257814.jpg",NA,"15.5966226 -92.6420232 1511.431396484375 4.704","1681489364064.jpg",NA,"15.5966707 -92.6421904 1547.702880859375 4.934","1681489513648.jpg",NA,"15.5967525 -92.6420846 1497.707275390625 4.456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,161,232772835,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:e84dadf2-9808-4b11-a4d1-609c720b8450","axhiGJQ8JzwkTYcgDTroJu","e84dadf2-9808-4b11-a4d1-609c720b8450","submitted_via_web",2023-04-18 19:33:31,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",2023-04-14,"Mexico","Café Capitan","345-2","Y0",NA,"Restoration","12:54:00.000-05:00","13:54:00.000-05:00","345-2","Restoration","Yes",NA,"Permanent",NA,"0",NA,"Están de 2*2","Utm","15.591816 -92.6567662 1608.14453125 4.302","1681494985838.jpg",NA,"15.5915989 -92.656704 1606.68896484375 4.479","1681495054144.jpg",NA,"15.5916363 -92.6569057 1581.592041015625 4.738","1681495195931.jpg",NA,"15.5918738 -92.6568897 1588.279296875 4.913","1681495219558.jpg",NA,"15.5916643 -92.6567879 1582.68603515625 4.621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"No",NA,162,232774002,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:e788b524-1280-4971-bc04-a426a05d5e66","axhiGJQ8JzwkTYcgDTroJu","e788b524-1280-4971-bc04-a426a05d5e66","submitted_via_web",2023-04-18 19:43:43,"ihillman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
