"","main_data.Enter_a_date","main_data.Country","main_data.Organization_Name","main_data.Site_ID","main_data.Timeframe","main_data.OtherTime","main_data.SiteType","main_data.Start_Time","main_data.End_Time","main_data.Plot_ID","main_data.Plot_Type","main_data.SiteSize","main_data.ControlSize","main_data.Plot_Permanence","main_data.Strata_Number","main_data.Resampling1","main_data.TreesPresent","main_data.PlantingPattern","main_data.Coordinate_System_Used","main_data.Northeast_Corner_of_30m_x_30m_Plot","main_data.NE_Photo","main_data.NE_Photo_Small_Site","main_data.Southeast_Corner_of_30m_x_30m_Plot","main_data.SE_Photo","main_data.SE_Photo_SmallSites","main_data.Southwest_Corner_of_30m_x_30m_Plot","main_data.SW_Photo","main_data.SW_Photo_SmallSites","main_data.Northwest_Corner_of_30m_x_30m_Plot","main_data.NW_Photo","main_data.NW_Photo_SmallSites","main_data.Centroid_of_3m_x_3m_Subplot2","main_data.Centroid_of_3m_x_3m_Subplot1","main_data.Centroid_of_3m_x_3m_Subplot","main_data.Photos","main_data.Photos4","main_data.Northeast_Corner_of_10m_x_10m_Plot","main_data.Southeast_Corner_of_10m_x_10m_Plot","main_data.Southwest_Corner_of_10m_x_10m_Plot","main_data.Northwest_Corner_of_10m_x_10m_Plot","main_data.Notes5","main_data.Notes11","main_data.Description_of_subpl_ithin_30m_x_30m_plot1","main_data.Additional_Photos_Optional1","main_data.Notes21","main_data.Resampling2","main_data.LittleTreesPresent","main_data.Notes17","main_data.Description_of_subpl_ithin_30m_x_30m_plot2","main_data.Additional_Photos_Optional3","main_data.Notes14","main_data.TinyTrees","main_data.File","main_data.X_index","main_data.X_id","main_data.uuid","main_data.X__version__","main_data.instanceID","main_data.X_xform_id_string","main_data.X_uuid","main_data.X_status","main_data.X_submission_time","main_data.X_submitted_by","main_data.Corner_Photo_Taken_From1_001","main_data.Photo_of_AB_Sightline2","main_data.Photo_of_AC_Sightline2","main_data.Photo_of_AD_Sightline2","main_data.Photo_of_AB_Sightline1","main_data.Photo_of_AC_Sightline1","main_data.Photo_of_AD_Sightline1","main_data.Corner_Photo_Taken_From1","main_data.rootUuid","main_data.deprecatedID"
"21",2022-10-04,NA,"Reforest","Chantilly-255-17","Y0",NA,"Restoration","09:59:00.000+02:00","10:08:00.000+02:00","17","Restoration","Yes",NA,"Permanent",NA,"0",NA,"Same as 16","Lambert","49.157837 2.541004 108.2720947265625 9.772000312805176",NA,NA,"49.158239 2.540831 107.17138671875 17.746000289916992",NA,NA,"49.158068 2.54118 102.9036865234375 6.439000129699707",NA,NA,"49.15792 2.541134 106.7425537109375 15.038000106811523",NA,NA,"49.158051 2.541248 106.14837646484375 4.651000022888184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,21,190955945,"5fd2c309dc8446ada30a1db9fd875804","v9BsMU5gh9p2Gqx9STGsqQ","uuid:6ba25c82-dc12-46b9-915e-2e04532cb870","axhiGJQ8JzwkTYcgDTroJu","6ba25c82-dc12-46b9-915e-2e04532cb870","submitted_via_web",2022-10-10 07:17:32,NA,"northeast","1664870564776801526103915047819-10_3_20.jpg","16648706051886493996279308788505-10_3_37.jpg","1664870625993512403936984863994-10_3_54.jpg",NA,NA,NA,NA,NA,NA
"22",2022-10-04,NA,"Reforest","Chantilly-255-18","Y0",NA,"Restoration","10:12:00.000+02:00","10:22:00.000+02:00","18","Restoration","Yes",NA,"Permanent",NA,"0",NA,"Same as 16","Lambert","49.156989 2.540537 106.5982666015625 7.686999797821045",NA,NA,"49.157345 2.540371 108.57586669921875 6.876999855041504",NA,NA,"49.157384 2.540565 89.601318359375 4.564000129699707",NA,NA,"49.157 2.540604 106.34552001953125 11.609999656677246",NA,NA,"49.157313 2.540582 108.636474609375 9.062999725341797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,22,190955967,"5fd2c309dc8446ada30a1db9fd875804","v9BsMU5gh9p2Gqx9STGsqQ","uuid:c6447acb-501c-4743-89e3-09d8a613c0d2","axhiGJQ8JzwkTYcgDTroJu","c6447acb-501c-4743-89e3-09d8a613c0d2","submitted_via_web",2022-10-10 07:17:39,NA,"northwest","16648714986308622822970383059516-10_18_30.jpg","16648715148518493419643417801167-10_18_43.jpg","1664871528218413567737568220454-10_19_0.jpg",NA,NA,NA,NA,NA,NA
"23",2022-10-04,NA,"Reforest","Chantilly-255-19","Y0",NA,"Restoration","10:25:00.000+02:00","10:32:00.000+02:00","19","Restoration","Yes",NA,"Permanent",NA,"0",NA,"Same as 16","Lambert","49.157077 2.541261 94.33709716796875 7.71999979019165",NA,NA,"49.157338 2.541572 123.104736328125 9.227999687194824",NA,NA,"49.157256 2.541757 91.578125 6.949999809265137",NA,NA,"49.157047 2.541538 119.4061279296875 6.706999778747559",NA,NA,"49.157036 2.54165 103.0693359375 6.488999843597412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"16648722076984977333892510230663-10_30_24.jpg",NA,NA,NA,23,190955982,"5fd2c309dc8446ada30a1db9fd875804","v9BsMU5gh9p2Gqx9STGsqQ","uuid:90302a05-9ee6-4647-8e1f-8873c3f3d34d","axhiGJQ8JzwkTYcgDTroJu","90302a05-9ee6-4647-8e1f-8873c3f3d34d","submitted_via_web",2022-10-10 07:17:47,NA,"northwest","16648720939073826480958152514706-10_28_23.jpg","16648721079712158749413085350986-10_28_35.jpg","16648721196277979319479653985829-10_28_49.jpg",NA,NA,NA,NA,NA,NA
"24",2022-10-04,NA,"Reforest","Chantilly-255-20","Y0",NA,"Restoration","10:36:00.000+02:00","10:44:00.000+02:00","20","Restoration","Yes",NA,"Permanent",NA,"0",NA,"Same as 16","Lambert","49.156336 2.541598 110.54559326171875 4.798999786376953",NA,NA,"49.15596 2.541547 122.1553955078125 6.558000087738037",NA,NA,"49.156002 2.541207 113.6607666015625 4.418000221252441",NA,NA,"49.15616 2.541217 103.03729248046875 9.01200008392334",NA,NA,"49.156204 2.541374 101.6683349609375 5.2179999351501465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,24,190956010,"5fd2c309dc8446ada30a1db9fd875804","v9BsMU5gh9p2Gqx9STGsqQ","uuid:71525183-c289-4b7d-98ca-6a5de7e8a92d","axhiGJQ8JzwkTYcgDTroJu","71525183-c289-4b7d-98ca-6a5de7e8a92d","submitted_via_web",2022-10-10 07:17:58,NA,"southeast","166487277508034582697569257339-10_39_49.jpg","16648727978781787418988371280003-10_40_7.jpg","16648728173234077410828243268916-10_40_24.jpg",NA,NA,NA,NA,NA,NA
"25",2022-10-04,NA,"Reforest","Chantilly-255-22","Y0",NA,"Restoration","10:44:00.000+02:00","10:54:00.000+02:00","22","Restoration","Yes",NA,"Permanent",NA,"0",NA,"Same as 16","Lambert","49.155462 2.540978 103.72894287109375 17.238000869750977",NA,NA,"49.15554 2.540434 109.3702392578125 9.276000022888184",NA,NA,"49.155459 2.541094 103.52001953125 7.770999908447266",NA,NA,"49.15546 2.541024 106.28009033203125 7.440000057220459",NA,NA,"49.155299 2.540614 92.2725830078125 6.366000175476074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,190956049,"5fd2c309dc8446ada30a1db9fd875804","v9BsMU5gh9p2Gqx9STGsqQ","uuid:c1a050bc-52d0-4ffd-b970-1c1986ffb28a","axhiGJQ8JzwkTYcgDTroJu","c1a050bc-52d0-4ffd-b970-1c1986ffb28a","submitted_via_web",2022-10-10 07:18:08,NA,"southeast","16648734775252620227895615699294-10_51_29.jpg","16648734937011130135830112065499-10_51_41.jpg","1664873506778397683251912664772-10_51_54.jpg",NA,NA,NA,NA,NA,NA
"26",2022-10-04,NA,"Reforest","Chant-255-23","Y0",NA,"Restoration","10:57:00.000+02:00","11:02:00.000+02:00","23","Restoration","Yes",NA,"Permanent",NA,"0",NA,"Same as 16","Lambert","49.155303 2.541184 83.7821044921875 5.435999870300293",NA,NA,"49.155449 2.541411 68.46478271484375 9.33899974822998",NA,NA,"49.155205 2.541477 101.8360595703125 9.993000030517578",NA,NA,"49.155177 2.541485 99.80450439453125 7.1519999504089355",NA,NA,"49.155491 2.541788 83.21484375 9.77299976348877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,26,190956064,"5fd2c309dc8446ada30a1db9fd875804","v9BsMU5gh9p2Gqx9STGsqQ","uuid:d88675d8-5831-435f-a54d-59dc9b691113","axhiGJQ8JzwkTYcgDTroJu","d88675d8-5831-435f-a54d-59dc9b691113","submitted_via_web",2022-10-10 07:18:16,NA,"southwest","16648740396637704784772957750986-11_0_47.jpg","16648740537093315029291220333280-11_1_3.jpg","16648740697641614984746678237106-11_1_16.jpg",NA,NA,NA,NA,NA,NA
"27",2022-10-04,NA,"Reforest","Chantilly-255-24","Y0",NA,"Restoration","11:04:00.000+02:00","11:15:00.000+02:00","24","Restoration","Yes",NA,"Permanent",NA,"0",NA,"Same as 16","Lambert","49.155644 2.541813 82.66864013671875 5.809000015258789",NA,NA,"49.156042 2.541943 114.045166015625 6.216000080108643",NA,NA,"49.155821 2.542253 111.17852783203125 8.288999557495117",NA,NA,"49.155607 2.54212 89.8902587890625 11.409000396728516",NA,NA,"49.155791 2.542047 94.14111328125 5.607999801635742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1664874794258256719348391066714-11_13_31.jpg",NA,NA,NA,27,190956088,"5fd2c309dc8446ada30a1db9fd875804","v9BsMU5gh9p2Gqx9STGsqQ","uuid:e2e08cdc-b92c-43eb-808c-d55427559827","axhiGJQ8JzwkTYcgDTroJu","e2e08cdc-b92c-43eb-808c-d55427559827","submitted_via_web",2022-10-10 07:18:25,NA,"southwest","16648746275491857287561533327372-11_10_35.jpg","16648746446852906743087971190778-11_10_54.jpg","16648746589483125374049195322166-11_11_8.jpg",NA,NA,NA,NA,NA,NA
"28",2022-10-04,NA,"Reforest","Chantilly-255-25","Y0",NA,"Restoration","11:16:00.000+02:00","11:26:00.000+02:00","25","Restoration","Yes",NA,"Permanent",NA,"0",NA,"Same as 16","Lambert","49.156369 2.542281 104.90472412109375 7.283999919891357",NA,NA,"49.156414 2.542308 106.8909912109375 10.494999885559082",NA,NA,"49.156718 2.542621 88.4498291015625 4.9070000648498535",NA,NA,"49.156377 2.542507 99.739013671875 6.7230000495910645",NA,NA,"49.156453 2.542302 95.4364013671875 6.389999866485596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"16648755572861448282551942857926-11_26_11.jpg",NA,NA,NA,28,190956140,"5fd2c309dc8446ada30a1db9fd875804","v9BsMU5gh9p2Gqx9STGsqQ","uuid:821ecad6-f17b-4d1a-955e-240353cceb0d","axhiGJQ8JzwkTYcgDTroJu","821ecad6-f17b-4d1a-955e-240353cceb0d","submitted_via_web",2022-10-10 07:18:40,NA,"southeast","16648752660327445399237136158150-11_21_16.jpg","16648752810972394540666119833693-11_21_29.jpg","16648752996065666981804120409945-11_21_49.jpg",NA,NA,NA,NA,NA,NA
"29",2022-10-04,NA,"Reforest","Chantilly-255-26","Y0",NA,"Restoration","11:31:00.000+02:00","11:36:00.000+02:00","26","Restoration","Yes",NA,"Permanent",NA,"0",NA,"Same as 16","Lambert","49.157588 2.542334 103.18487548828125 5.0980000495910645",NA,NA,"49.157636 2.542335 99.423095703125 9.428999900817871",NA,NA,"49.157884 2.542827 100.35888671875 13.343000411987305",NA,NA,"49.157548 2.542986 101.88006591796875 9.553000450134277",NA,NA,"49.157671 2.542469 91.95172119140625 8.012999534606934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,29,190956170,"5fd2c309dc8446ada30a1db9fd875804","v9BsMU5gh9p2Gqx9STGsqQ","uuid:1b9af460-85dd-4365-be36-ce2fe7497192","axhiGJQ8JzwkTYcgDTroJu","1b9af460-85dd-4365-be36-ce2fe7497192","submitted_via_web",2022-10-10 07:18:54,NA,"southeast","16648760864648973353683201045888-11_34_53.jpg","16648760985207779467043041857016-11_35_5.jpg","16648761101084048755649870065857-11_35_18.jpg",NA,NA,NA,NA,NA,NA
"30",2022-10-04,NA,"Reforest","Chantilly-255-27","Y0",NA,"Control","11:43:00.000+02:00","11:49:00.000+02:00","27","Control",NA,"Yes",NA,NA,NA,NA,NA,"Lambert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49.15911 2.543157 100.19415283203125 7.076000213623047",NA,NA,NA,"49.158898 2.542858 88.71722412109375 10.449000358581543","49.159436 2.542847 112.3056640625 11.779000282287598","49.159361 2.54333 104.265625 13.456999778747559","49.159312 2.543362 101.88031005859375 5.797999858856201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,190956190,"5fd2c309dc8446ada30a1db9fd875804","v9BsMU5gh9p2Gqx9STGsqQ","uuid:977e528e-c8dc-400f-a610-f54e9cec3cae","axhiGJQ8JzwkTYcgDTroJu","977e528e-c8dc-400f-a610-f54e9cec3cae","submitted_via_web",2022-10-10 07:19:04,NA,NA,NA,NA,NA,"16648767440593083170924867448600-11_45_52.jpg","16648767581234439320364175691150-11_46_4.jpg","16648767679454290815137680324312-11_46_16.jpg","southwest",NA,NA
"31",2022-10-04,NA,"Reforest","Chantilly-51-2","Y0",NA,"Restoration","13:30:00.000+02:00","13:35:00.000+02:00","2","Restoration","Yes",NA,"Permanent",NA,"0",NA,"Same as 1","Lambert","49.208339 2.497324 71.691650390625 6.892000198364258",NA,NA,"49.208265 2.4977 100.19415283203125 11.175999641418457",NA,NA,"49.208183 2.497846 105.38720703125 5.079999923706055",NA,NA,"49.207934 2.497328 77.43963623046875 12.788999557495117",NA,NA,"49.208174 2.497834 98.94598388671875 10.206000328063965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,31,190956218,"5fd2c309dc8446ada30a1db9fd875804","v9BsMU5gh9p2Gqx9STGsqQ","uuid:a8ae3a37-2526-4c39-b4c3-379216b52b5b","axhiGJQ8JzwkTYcgDTroJu","a8ae3a37-2526-4c39-b4c3-379216b52b5b","submitted_via_web",2022-10-10 07:19:16,NA,"northeast","16648830889576953276798695733285-13_31_37.jpg","16648831038865727425644727763424-13_31_51.jpg","16648831167531867275416115337849-13_32_4.jpg",NA,NA,NA,NA,NA,NA
"32",2022-10-04,NA,"Reforest","Chantilly-51-3","Y0",NA,"Restoration","13:39:00.000+02:00","13:54:00.000+02:00","3","Restoration","Yes",NA,"Permanent",NA,"0",NA,"Cette parcelle est dans un îlot qui n'a été pas touché' dont pas de plantation","Lambert","49.207478 2.496585 81.843505859375 15.930000305175781",NA,NA,"49.207443 2.496709 137.64794921875 8.836000442504883",NA,NA,"49.207481 2.496567 107.23052978515625 44.95399856567383",NA,NA,"49.207509 2.496272 93.67596435546875 9.531000137329102",NA,NA,"49.207409 2.496503 74.47760009765625 14.956000328063965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"16648844386841988264519686959165-13_54_11.jpg",NA,NA,NA,32,190956247,"5fd2c309dc8446ada30a1db9fd875804","v9BsMU5gh9p2Gqx9STGsqQ","uuid:a78686b8-057e-4aa8-b8b7-97aced0c182e","axhiGJQ8JzwkTYcgDTroJu","a78686b8-057e-4aa8-b8b7-97aced0c182e","submitted_via_web",2022-10-10 07:19:28,NA,"northwest","16648839983913320501336346855674-13_46_48.jpg","16648840157243351313592097104540-13_47_2.jpg","16648840271654895133238371063716-13_47_13.jpg",NA,NA,NA,NA,NA,NA
"33",2022-10-04,NA,"Reforest","Chantilly-51-4","Y0",NA,"Restoration","13:58:00.000+02:00","14:04:00.000+02:00","4","Restoration","Yes",NA,"Permanent",NA,"0",NA,"Same as 1","Lambert","49.206855 2.49642 98.06951904296875 7.551000118255615",NA,NA,"49.206897 2.495798 61.622314453125 26.368999481201172",NA,NA,"49.207156 2.496491 111.543212890625 10.505999565124512",NA,NA,"49.207232 2.496608 100.21295166015625 3.9649999141693115",NA,NA,"49.207047 2.49641 91.659912109375 10.324000358581543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1664885026324211196312098346296-14_3_54.jpg",NA,NA,NA,33,190956306,"5fd2c309dc8446ada30a1db9fd875804","v9BsMU5gh9p2Gqx9STGsqQ","uuid:b197ce61-9cf0-4cdf-bb08-a439ecd5cc61","axhiGJQ8JzwkTYcgDTroJu","b197ce61-9cf0-4cdf-bb08-a439ecd5cc61","submitted_via_web",2022-10-10 07:19:42,NA,"northeast","16648848927101346376449896845679-14_1_48.jpg","16648849152756109320136247741617-14_2_4.jpg","16648849289083308434059091216856-14_2_16.jpg",NA,NA,NA,NA,NA,NA
"34",2022-10-04,NA,"Reforest","Chantilly-51-6","Y0",NA,"Restoration","14:08:00.000+02:00","14:13:00.000+02:00","6","Restoration","Yes",NA,"Permanent",NA,"0",NA,"Same as 1","Lambert","49.206539 2.497983 105.80633544921875 7.355000019073486",NA,NA,"49.206852 2.497473 183.65960693359375 10.347999572753906",NA,NA,"49.206615 2.497678 133.1221923828125 8.234999656677246",NA,NA,"49.206879 2.49806 100.31866455078125 8.725000381469727",NA,NA,"49.206576 2.497872 113.7357177734375 5.203000068664551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,34,190956376,"5fd2c309dc8446ada30a1db9fd875804","v9BsMU5gh9p2Gqx9STGsqQ","uuid:d1548591-610c-4618-b22b-389f04e22979","axhiGJQ8JzwkTYcgDTroJu","d1548591-610c-4618-b22b-389f04e22979","submitted_via_web",2022-10-10 07:19:59,NA,"northeast","16648854903632251078937292209916-14_11_38.jpg","16648855032661969848729833534543-14_11_53.jpg","16648855189897003899757943988622-14_12_8.jpg",NA,NA,NA,NA,NA,NA
"35",2022-10-04,NA,"Reforest","Chantilly-51-7","Y0",NA,"Restoration","14:15:00.000+02:00","14:30:00.000+02:00","7","Restoration","Yes",NA,"Permanent",NA,"2","Yes","Idem point précédent","Lambert","49.206362 2.499109 90.3634033203125 8.562999725341797",NA,NA,"49.206132 2.499989 96.5755615234375 10.21500015258789",NA,NA,"49.20594 2.49999 93.51788330078125 6.620999813079834",NA,NA,"49.205937 2.499561 98.66534423828125 16.44300079345703",NA,NA,"49.205894 2.499652 99.03533935546875 8.793000221252441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aucun arbres sup à 10 cm sans les alentours direct","0",NA,NA,NA,NA,NA,NA,NA,35,190956404,"5fd2c309dc8446ada30a1db9fd875804","v9BsMU5gh9p2Gqx9STGsqQ","uuid:059639fb-335d-4531-80ef-0902d8a28f5c","axhiGJQ8JzwkTYcgDTroJu","059639fb-335d-4531-80ef-0902d8a28f5c","submitted_via_web",2022-10-10 07:20:12,NA,NA,"16648862609311647264660885274245-14_24_32.jpg","16648862782688392954993208900854-14_24_45.jpg","16648862905064272260779579810394-14_24_57.jpg",NA,NA,NA,NA,NA,NA
"36",2022-10-04,NA,"Reforest action","Chantilly-51-8","Y0",NA,"Restoration","14:29:00.000+02:00","14:45:00.000+02:00","7","Restoration","Yes",NA,"Permanent",NA,"0",NA,"Idem point précède","Lambert","49.205495 2.500651 75.355712890625 20.922000885009766",NA,NA,"49.205478 2.499965 82.31793212890625 7.603000164031982",NA,NA,"49.205639 2.500006 90.43695068359375 5.10099983215332",NA,NA,"49.205679 2.500548 97.8333740234375 7.078999996185303",NA,NA,"49.205488 2.499938 101.07073974609375 5.301000118255615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"16648868734837215693173049858394-14_34_38.jpg",NA,NA,NA,36,190956437,"5fd2c309dc8446ada30a1db9fd875804","v9BsMU5gh9p2Gqx9STGsqQ","uuid:e2590799-1856-43e8-849c-1164222ef6ea","axhiGJQ8JzwkTYcgDTroJu","e2590799-1856-43e8-849c-1164222ef6ea","submitted_via_web",2022-10-10 07:20:27,NA,"southeast","16648867634295967740678564175046-14_32_50.jpg","16648867748533750912636042338284-14_33_3.jpg","16648867904277886656711401532851-14_33_15.jpg",NA,NA,NA,NA,NA,NA
"37",2022-10-04,NA,"Reforest action","Chantilly-51-9","Y0",NA,"Restoration","14:37:00.000+02:00","14:50:00.000+02:00","9","Restoration","Yes",NA,"Permanent",NA,"2","No","Idem précédent","Lambert","49.206579 2.500882 102.34820556640625 17.80299949645996",NA,NA,"49.206262 2.500702 82.89007568359375 8.847000122070312",NA,NA,"49.206543 2.500868 92.020263671875 7.52400016784668",NA,NA,"49.206533 2.50124 101.17132568359375 9.878999710083008",NA,NA,"49.206531 2.501216 109.3837890625 9.70199966430664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,37,190956468,"5fd2c309dc8446ada30a1db9fd875804","v9BsMU5gh9p2Gqx9STGsqQ","uuid:58fdd0fe-e185-48ac-b27e-8b54a76c1da4","axhiGJQ8JzwkTYcgDTroJu","58fdd0fe-e185-48ac-b27e-8b54a76c1da4","submitted_via_web",2022-10-10 07:20:43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",2022-10-04,NA,"Reforest action","Chantilly-51-10","Y0",NA,"Restoration","14:55:00.000+02:00","15:10:00.000+02:00","10","Restoration","Yes",NA,"Permanent",NA,"2","No","Idem précédent","Lambert","49.207514 2.500752 98.86798095703125 9.60099983215332",NA,NA,"49.207536 2.500584 76.21746826171875 14.307000160217285",NA,NA,"49.207755 2.500222 66.0606689453125 12.168999671936035",NA,NA,"49.208002 2.500721 107.11041259765625 8.576000213623047",NA,NA,"49.207987 2.500679 104.198486328125 11.053000450134277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,38,190956469,"5fd2c309dc8446ada30a1db9fd875804","v9BsMU5gh9p2Gqx9STGsqQ","uuid:1ba771da-1875-4ea7-90dd-1f7c7b1c8d03","axhiGJQ8JzwkTYcgDTroJu","1ba771da-1875-4ea7-90dd-1f7c7b1c8d03","submitted_via_web",2022-10-10 07:20:43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",2022-10-04,NA,"Reforest action","Chantilly-51-11","Y0",NA,"Control","15:02:00.000+02:00","15:15:00.000+02:00","11","Control",NA,"No",NA,NA,NA,NA,NA,"Lambert","49.208909 2.500221 111.073486328125 17.52899932861328",NA,NA,"49.208688 2.499798 123.5108642578125 6.353000164031982",NA,NA,"49.208925 2.499734 108.22772216796875 12.675000190734863",NA,NA,"49.209064 2.499928 68.66796875 9.64799976348877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,39,190956488,"5fd2c309dc8446ada30a1db9fd875804","v9BsMU5gh9p2Gqx9STGsqQ","uuid:6f972905-30cc-4396-9950-dfe2b41cb79f","axhiGJQ8JzwkTYcgDTroJu","6f972905-30cc-4396-9950-dfe2b41cb79f","submitted_via_web",2022-10-10 07:20:48,NA,"southeast","16648886759383674688795182831786-15_4_49.jpg","16648886989859017890969666781424-15_5_6.jpg","16648887103095739672304174812114-15_5_15.jpg",NA,NA,NA,NA,NA,NA
"40",2022-11-26,"UAE","Emirate Nature - WWF","488","Y0",NA,"Restoration","15:30:00.000+04:00","17:00:00.000+04:00","R1","Restoration","Yes",NA,"Permanent","None","0",NA,"50cm above and below existing mangrove line in a zig zag formation. In areas where soils get inundated further inland, a further row of mangroves are planted in a 50cm pattern above the upper line of mangroves","WGS 84","25.010794 56.3536 0 3","IMG_5525-10_14_56.JPG",NA,"25.009986 56.353659 0 3","IMG_5524-10_15_26.JPG",NA,"25.009986 56.353659 0 3","IMG_5523-10_15_51.JPG",NA,"25.010794 56.3536 0 3","IMG_5526-10_16_12.JPG",NA,"25.01015 56.353654 0 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"The location above is the first of 4 3x3 plots where the count of mangroves is averaged",NA,NA,NA,NA,40,206438443,"5fd2c309dc8446ada30a1db9fd875804","vFnXwYvXzmFjim54f6ruRs","uuid:2fd6f8eb-2bbf-4998-aa60-585beff94b46","axhiGJQ8JzwkTYcgDTroJu","2fd6f8eb-2bbf-4998-aa60-585beff94b46","submitted_via_web",2022-12-06 06:25:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2022-11-26,"UAE","Emirate Nature - WWF","488","Y0",NA,"Restoration","15:30:00.000+04:00","17:00:00.000+04:00","R3","Restoration","Yes",NA,"Permanent","None","0",NA,"Zig zag 50cm apart and 50cm from the existing mangroves (upper and lower). In areas where further inland areas are inundated, a further line of mangroves are planted","WGS 84","25.0125 56.353525 0 3","IMG_5531-10_30_33.JPG",NA,"25.011693 56.353564 0 3","IMG_5529-10_31_0.JPG",NA,"25.011693 56.353564 0 3","IMG_5530-10_31_20.JPG",NA,"25.0125 56.353525 0 3","IMG_5532-10_31_37.JPG",NA,"25.01188 56.353541 0 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"Above is the coordinates for the first of 4 3x3 plots where mangrove counts are averaged",NA,NA,NA,NA,41,206440717,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:f655c5cf-d564-4315-9037-3d07f776dbcc","axhiGJQ8JzwkTYcgDTroJu","f655c5cf-d564-4315-9037-3d07f776dbcc","submitted_via_web",2022-12-06 06:36:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",2022-11-26,"UAE","Emirate Nature - WWF","488","Y0",NA,"Control","15:30:00.000+04:00","17:00:00.000+04:00","C1","Control",NA,"No",NA,"None",NA,NA,NA,"WGS 84","25.01169271 56.3535644 0 3","IMG_5527-16_5_7.JPG",NA,"25.01160362 56.3535628 0 3","IMG_5528-16_6_10.JPG",NA,"25.01160362 56.3535628 0 3","IMG_5528-16_6_36.JPG",NA,"25.01169271 56.3535644 0 3","IMG_5527-16_6_57.JPG",NA,"25.01165258 56.35354806 0 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"Centre of small 10x10m control site","26.11.22-16_20_4.JPG",NA,"No",NA,42,209222202,"5fd2c309dc8446ada30a1db9fd875804","v95AiRRYkFDitUXNGrEx4k","uuid:43000144-5bda-4ef5-9458-58fe18407644","axhiGJQ8JzwkTYcgDTroJu","43000144-5bda-4ef5-9458-58fe18407644","submitted_via_web",2022-12-19 12:20:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
