"Species","Tree_Type","Tree_Count","size_class","Site_ID","Plot_ID","Country","Organization_Name","SiteType","Plot_Type","Plot_Size","tree_index","main_index","_parent_table_name","origin_table","Plot_Permanence","Resample_Main_Plot","Resample_3x3_Subplot","PlantingPattern","Timeframe"
"Cassia Floribunda.","planted",5,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1705,473,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Prioria Balsamifera","planted",8,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1706,473,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Ceiba Pentandra","planted",10,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1707,473,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Erytrophleum Ivorense","planted",2,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1708,473,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Cassia Siamea","planted",12,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1709,473,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Piptodeniastrum Africanum","planted",5,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1710,473,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Ricinodendron Heudelotti","planted",9,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1711,473,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Pterocarpus Sauyauxii","planted",6,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1712,473,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Uapaca Mole","planted",9,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1713,473,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Milietia Laurenti","planted",10,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1714,473,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Hévéa Brasiliensis","planted",9,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1715,474,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Pentaclethra Macrophila","planted",8,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1716,474,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Pterocarpus Sauyauxii","planted",7,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1717,474,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Uapaca Mole","planted",9,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1718,474,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Milietia Laurenti","planted",15,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1719,474,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Prioria Balsamifera","planted",5,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1720,474,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Cassia Siamea","planted",9,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1721,474,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Ricinodendron Heudelotti","planted",8,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1722,474,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Cassia Floribunda","planted",10,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1723,474,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Piptodeniastrum Africanum","planted",3,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1724,474,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Canarium","planted",5,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1725,474,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Pericopsis eleta","planted",5,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1726,474,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Ceiba Pentandra","planted",4,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1727,474,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Maesopsis Emini","planted",8,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1728,474,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Leucena cena","planted",10,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1729,475,"main","Normal_30x30_2","Permanent","0","0","2,5 sur 3","Y0"
"Pentaclethra Macrophila","planted",13,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1730,475,"main","Normal_30x30_2","Permanent","0","0","2,5 sur 3","Y0"
"Milietia Laurentil","planted",14,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1731,475,"main","Normal_30x30_2","Permanent","0","0","2,5 sur 3","Y0"
"Hévéa Brasiliensis","planted",10,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1732,475,"main","Normal_30x30_2","Permanent","0","0","2,5 sur 3","Y0"
"Cassia Floribunda","planted",11,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1733,475,"main","Normal_30x30_2","Permanent","0","0","2,5 sur 3","Y0"
"Maesopsis Emini","planted",9,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1734,475,"main","Normal_30x30_2","Permanent","0","0","2,5 sur 3","Y0"
"Canarium","planted",10,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1735,475,"main","Normal_30x30_2","Permanent","0","0","2,5 sur 3","Y0"
"Uapaca Mole","planted",10,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1736,475,"main","Normal_30x30_2","Permanent","0","0","2,5 sur 3","Y0"
"Cassia Siamea","planted",8,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1737,475,"main","Normal_30x30_2","Permanent","0","0","2,5 sur 3","Y0"
"Erytrophleum Ivorense","planted",7,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1738,475,"main","Normal_30x30_2","Permanent","0","0","2,5 sur 3","Y0"
"Ceiba Pentandra","planted",8,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1739,475,"main","Normal_30x30_2","Permanent","0","0","2,5 sur 3","Y0"
"Milietia excelsa","planted",6,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1740,475,"main","Normal_30x30_2","Permanent","0","0","2,5 sur 3","Y0"
"Ricinodendron Heudelotti","planted",7,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1741,475,"main","Normal_30x30_2","Permanent","0","0","2,5 sur 3","Y0"
"Dacryodes Normandii",NA,1,NA,"95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1742,475,"main","Normal_30x30_2","Permanent","0","0","2,5 sur 3","Y0"
"Endenathrera Pavonina","planted",3,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1743,475,"main","Normal_30x30_2","Permanent","0","0","2,5 sur 3","Y0"
"Cassia Floribunda","planted",12,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1744,476,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Cassia Siamea","planted",23,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1745,476,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Ricinodendron Heudelotti","planted",10,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1746,476,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Uapaca Mole","planted",12,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1747,476,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Milietia Laurenti","planted",12,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1748,476,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Pentaclethra Macrophila","planted",13,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1749,476,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Maesopsis Emini","planted",13,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1750,476,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Canarium","planted",10,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1751,476,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Pericopsis eleta","planted",13,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1752,476,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Hévéa Brasiliensis","planted",5,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1753,476,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Pterocarpus Sauyauxii","planted",9,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1754,476,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Piptodeniastrum Africanum","planted",1,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1755,476,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Leucena cena","planted",1,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1756,476,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Dacryodes Normandii","planted",2,"<10cm planted","95","Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1757,476,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Hévéa Brasiliensis","planted",14,"<10cm planted","95","Iseme Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1758,477,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Guibourtia Demeusei","planted",8,"<10cm planted","95","Iseme Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1759,477,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Maesopsis Emini","planted",12,"<10cm planted","95","Iseme Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1760,477,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Pentaclethra Macrophila","planted",14,"<10cm planted","95","Iseme Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1761,477,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Ricinodendron Heudelotti","planted",17,"<10cm planted","95","Iseme Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1762,477,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Cassia Floribunda","planted",9,"<10cm planted","95","Iseme Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1763,477,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Cassia Siamea","planted",8,"<10cm planted","95","Iseme Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1764,477,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Pterocarpus Sauyauxii","planted",6,"<10cm planted","95","Iseme Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1765,477,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Uapaca Mole","planted",6,"<10cm planted","95","Iseme Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1766,477,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Erytrophleum Ivorense","planted",5,"<10cm planted","95","Iseme Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1767,477,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Canarium","planted",8,"<10cm planted","95","Iseme Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1768,477,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Milietia Laurenti","planted",10,"<10cm planted","95","Iseme Bloc 9","DRC","Faja Lobi","Restoration","Restoration","30x30",1769,477,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Milietia Laurenti.","planted",12,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1770,478,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3 m","Y0"
"Hévéa Brasiliensis","planted",15,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1771,478,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3 m","Y0"
"Pentaclethra Macrophila","planted",17,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1772,478,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3 m","Y0"
"Ceiba Pentandra","planted",14,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1773,478,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3 m","Y0"
"Cassia Floribunda","planted",15,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1774,478,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3 m","Y0"
"Cassia Siamea","planted",15,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1775,478,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3 m","Y0"
"Maesopsis Emini","planted",15,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1776,478,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3 m","Y0"
"Milietia excelsa","planted",18,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1777,478,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3 m","Y0"
"Milietia Laurenti","planted",15,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1778,479,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3 m","Y0"
"Pentaclethra Macrophila","planted",20,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1779,479,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3 m","Y0"
"Ricinodendron Heudelotti","planted",14,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1780,479,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3 m","Y0"
"Maesopsis Emini","planted",10,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1781,479,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3 m","Y0"
"Cassia Siamea","planted",15,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1782,479,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3 m","Y0"
"Canarium","planted",8,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1783,479,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3 m","Y0"
"Hévéa Brasiliensis","naturally_regenerating",12,">10cm","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1784,479,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3 m","Y0"
"Pericopsis eleta","planted",11,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1785,479,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3 m","Y0"
"Cassia Floribunda","planted",10,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1786,479,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3 m","Y0"
"Pentaclethra Macrophila","planted",17,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1787,480,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3m","Y0"
"Piptodeniastrum Africanum","planted",11,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1788,480,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3m","Y0"
"Hévéa Brasiliensis","planted",18,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1789,480,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3m","Y0"
"Milietia Laurenti","planted",22,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1790,480,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3m","Y0"
"Prioria Balsamifera","planted",14,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1791,480,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3m","Y0"
"Milietia Drastica","planted",8,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1792,480,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3m","Y0"
"Ongokea gore","planted",8,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1793,480,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3m","Y0"
"Endenathrera Pavonina","planted",8,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1794,480,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3m","Y0"
"Dacryodes Normandii","planted",3,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1795,480,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3m","Y0"
"Pentaclethra Macrophila","planted",15,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1796,481,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Canarium","planted",15,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1797,481,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Milietia Laurenti","planted",17,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1798,481,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Hévéa Brasiliensis","planted",14,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1799,481,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Piptodeniastrum Africanum","planted",18,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1800,481,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Cassia Floribunda","planted",10,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1801,481,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Cassia Siamea","planted",15,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1802,481,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Prioria Balsamifera","planted",8,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1803,481,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Uapaca Mole","planted",16,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1804,481,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Milietia excelsa","planted",13,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1805,481,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Milietia Laurenti","planted",19,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1806,482,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3 m","Y0"
"Pentaclethra Macrophila","planted",20,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1807,482,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3 m","Y0"
"Hévéa Brasiliensis","planted",21,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1808,482,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3 m","Y0"
"Maesopsis Emini","planted",11,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1809,482,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3 m","Y0"
"Cassia Siamea","planted",21,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1810,482,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3 m","Y0"
"Piptodeniastrum Africanum","planted",17,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1811,482,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3 m","Y0"
"Endenathrera Pavonina","planted",8,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1812,482,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3 m","Y0"
"Ongokea gore","planted",8,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1813,482,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3 m","Y0"
"Cassia Floribunda","planted",15,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1814,483,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3m","Y0"
"Hévéa Brasiliensis","planted",12,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1815,483,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3m","Y0"
"Maesopsis Emini","planted",17,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1816,483,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3m","Y0"
"Milietia Laurenti","planted",18,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1817,483,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3m","Y0"
"Cassia Siamea","planted",17,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1818,483,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3m","Y0"
"Pentaclethra Macrophila","planted",14,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1819,483,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3m","Y0"
"Ricinodendron Heudelotti","planted",11,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1820,483,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3m","Y0"
"Prioria Balsamifera","planted",7,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1821,483,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3m","Y0"
"Ceiba Pentandra","planted",7,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1822,483,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3m","Y0"
"Piptodeniastrum Africanum","planted",10,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1823,483,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3m","Y0"
"Endenathrera Pavonina","planted",17,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1824,484,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Pentaclethra Macrophila","planted",16,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1825,484,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Cassia Floribunda","planted",18,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1826,484,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Cassia Siamea","planted",11,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1827,484,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Hévéa Brasiliensis","planted",19,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1828,484,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Ricinodendron Heudelotti","planted",10,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1829,484,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Piptodeniastrum Africanum","planted",8,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1830,484,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Milietia Laurenti","planted",15,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1831,484,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
"Pentaclethra Macrophila","planted",19,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1832,485,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3m","Y0"
"Piptodeniastrum Africanum","planted",23,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1833,485,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3m","Y0"
"Ricinodendron Heudelotti","planted",24,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1834,485,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3m","Y0"
"Cassia Siamea","planted",14,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1835,485,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3m","Y0"
"Cassia Floribunda","planted",16,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1836,485,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3m","Y0"
"Endenathrera Pavonina","planted",8,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1837,485,"main","Normal_30x30_2","Permanent","0","0","2,5 m sur 3m","Y0"
"Ricinodendron Heudelotti","planted",8,"<10cm planted","95","Bloc 7","DRC","Faja Lobi","Restoration","Restoration","30x30",1838,486,"main","Normal_30x30_2","Permanent","0","0","2,5m sur 3m","Y0"
